date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-02-29,62562,618,13006874,21046.72168285,0.79577602,3774703567.150144,4743424633.286435,6216155.014840734,0.0003714812124257112,0.021748516994916877,3.47e-05,0.002031525456686549,8.87320024,519.4850769405532,190.96616646163585,7725.0,4.373065,452263.23207214964,7725.0,452263.23207214964,160.81317095,120.20538433865198,0.0068218114894898286,58.545402209987,24.577360670671077,-14.094402292966892,64474808.006464295,23886,55764,400929.89663499,23472602.056503996,17.29514925,1012.5514691230048,0.16104858,9.428653891447267,964446.70250495,56463920.10824797,0.04280332225827521,0.05046390907826665,0.0513752175488106
2020-03-01,53381,548,10467333,19100.97262774,0.78698467,3732084212.547513,4742257845.637951,6360803.737053966,0.0003719525437868909,0.021527954761100896,3.3600000000000004e-05,0.0019447085174054495,8.06988239,467.0705064968229,173.27610331889943,6850.0,3.877395,396465.87334009906,6850.0,396465.87334009906,203.75476113,118.84585794766907,0.006775902804670588,57.878229684686005,19.79437557715823,-14.839819479088321,64481658.006464295,21696,52398,316467.0000789,18316549.71819012,15.07982975,872.793849876461,0.13631498,7.889669721903379,790152.91922424,45732652.144885704,0.04273781139642446,0.050475189409772137,0.05142355998519844
2020-03-02,69236,551,15311525,27788.61161525,0.83287557,3950140427.6785207,4742773774.193096,6404438.862282137,0.0003825539604002957,0.02343271743652925,3.7e-05,0.0022663745115705045,8.94564181,547.9506645357684,175.41987685145844,6887.5,3.8982,421882.55266059045,6887.5,421882.55266059045,136.41440789,125.4743304296068,0.006877598042778411,61.25336517758121,29.166833811291376,-13.391887768416519,64488545.506464295,23384,53347,472739.9876885,28956915.099928934,27.02094525,1655.123826841678,0.17389123,10.651423012368765,1441486.36599486,88295890.7747876,0.04289236253784695,0.05108564140711331,0.051275846116886285
2020-03-03,85928,553,13952706,25230.93309222,0.83291831,3947391709.403409,4739230332.131075,6404438.862282138,0.0004269687304660679,0.02613227161899259,4.1200000000000005e-05,0.002521612272466071,9.26223267,566.8873682307809,176.0566096167995,6912.5,3.9120699999999995,423073.90372382797,6912.5,423073.90372382797,144.03992513,125.00155916237287,0.006979758608471671,61.20418137053571,34.456497126030605,-12.955673714033724,64495458.006464295,21693,82275,447760.97979434,27404844.217981566,15.20834573,930.8143504047321,0.01167652,0.7146518478566874,1251266.64486672,76582750.67532441,0.0428499584015848,0.051090366967693784,0.05069726146618921
2020-03-04,52216,576,13302948,23095.39583333,0.82073268,3888714965.3424964,4738101759.671653,6357276.465881502,0.0004428831132629239,0.02670039101753619,5.31e-05,0.0032012752813844136,9.0560739,545.9695955265638,182.02863008394345,7200.0,4.07413,434071.2245944968,7200.0,434071.2245944968,147.84103782,122.80163244266092,0.006885007489,60.287670082569,15.3088889446,-13.2536304468,64502658.006464295,20448,47773,436297.38372046,26303352.727627102,21.03645001,1268.2385579113352,0.11898741,7.173473718059372,1004974.32648849,60587560.636790074,0.04286273651380161,0.051110477087709265,0.05075742729996277
2020-03-05,94961,583,23587516,40458.86106346,0.84287403,3992583818.1794186,4736868958.193941,6084844.27020264,0.00039621714923280784,0.02452226809513533,5.767e-05,0.0035692528801056617,9.32180087,576.9354014742322,176.3454023571047,7287.5,4.123405,451030.5247749265,7287.5,451030.5247749265,153.43244557,125.76072196754484,0.0068292623728384355,61.890981101190604,11.814155047428025,-8.693074828479407,64509945.506464295,23527,92132,420445.26675215,26021770.058642365,14.16573144,876.7310168375814,1.08613105,67.22171628896629,1305117.16900034,80774982.04143941,0.042698092016175714,0.0512662574095324,0.05081929513312604
2020-03-06,149119,600,28897567,48162.61166667,0.86133826,4076863413.457386,4733173470.234156,6084844.27020264,0.0004204421723668728,0.02656778018009571,6.720000000000001e-05,0.004246374282702908,9.57641136,605.1343291620236,181.4875495956481,7500.0,4.243125,473925.70119452104,7500.0,473925.70119452104,139.63978845,127.8350057170525,0.006908221918263093,63.1900934926028,11.95036969984616,-13.050456691674425,64517445.506464295,22777,90953,462027.66578663,29195571.397226192,19.74779309,1247.8648916296754,3.30649819,208.937929759222,1796121.02525748,113497055.51004978,0.04268118740084061,0.049626135705730726,0.05040391650607466
2020-03-07,203865,620,35407968,57109.62580645,0.82560605,3906841489.307816,4732089210.913755,6084844.270202639,0.00045340565000443085,0.027452594153650058,6.68e-05,0.004044575292447069,10.26782435,621.6914472035388,187.5371345821696,7750.0,4.384015,469243.39096504165,7750.0,469243.39096504165,189.6499513,122.0949533756481,0.006804388139491782,60.5475343180699,9.471759554767498,-17.428585908074574,64525195.506464295,22646,85479,340233.12457866,20600276.786570568,16.09682605,974.6231276743764,3.998496,242.09907378066524,1375940.59397188,83309810.33313791,0.042794030839985814,0.05003243285264242,0.05077153105892012
2020-03-08,129044,568,32658573,57497.48767606,0.70864111,3349037410.2639737,4725999337.527525,6319447.278074767,0.00045353175731112697,0.02353697183800901,5.424e-05,0.0028148973735874867,10.28201847,533.6066885394733,178.43233116268902,7100.0,4.0157300000000005,368469.2358493945,7100.0,368469.2358493945,122.84298455,104.25173825755276,0.006399450332495697,51.8970754717457,-9.28329330492256,-30.012863618545154,64532295.506464295,22671,74976,525323.40972941,27262748.64180198,31.84525956,1652.6758388026512,1.51878895,78.8207047638034,2387630.1806442,123911023.68350984,0.044291100541218716,0.05669451399811499,0.05465748462416737
2020-03-09,73222,563,15653546,27803.81172291,0.68377152,3226469152.6636634,4718636339.093537,6387695.4258193625,0.00046665240982474843,0.023329023328532195,6.720000000000001e-05,0.00335948199274513,11.47544941,573.6840126719156,178.77167686627044,7037.5,3.9799599999999997,351820.75184440264,7037.5,351820.75184440264,80.69877318,99.59231127524166,0.006331034965188521,49.992291558707294,-11.612917146166303,-34.882907110986125,64539333.006464295,24591,71640,799756.06146157,39981638.20043023,46.5403687,2326.659681300136,0.81128149,40.55782078426248,3334152.01401511,166681899.58569455,0.04436248702035655,0.05617600032607772,0.05485541061732956
2020-03-10,100251,606,16303065,26902.74752475,0.68893094,3242641831.8753767,4706773403.577664,6387695.425819365,0.0004078957226431114,0.020491449925891515,6.14e-05,0.003084550672159364,9.69160237,486.87685023916583,192.42564152923612,7575.0,4.28364,380545.13585679454,7575.0,380545.13585679454,103.47827009999999,99.60417742058232,0.0063511301774522525,50.236981631259994,-8.114429516101765,-34.74731885429114,64546908.006464295,23760,100858,623772.58475956,31336451.88264959,28.39965874,1426.7131344554323,0.07201027,3.617578611252073,2864332.78114972,143895433.31243438,0.04436314036496944,0.05619911523746425,0.05371348174261886
2020-03-11,58685,566,11853434,20942.46289753,0.66666254,3133251888.796344,4699906923.160656,6381306.879240699,0.00041149457217505613,0.01997268155193195,6.68e-05,0.0032422666491490823,8.81997466,428.094456384102,179.54453082495945,7075.0,4.0004,343398.750639667,7075.0,343398.750639667,87.65893662,95.62764772094536,0.006113470102723691,48.5369258854653,-13.711010400037043,-34.57416417756816,64553983.006464295,21434,57501,736422.15496545,35743667.55597267,36.67610595,1780.1454362626225,0.25803245,12.52410190169503,2108912.76797032,102360142.71788688,0.04442933900847533,0.056164037496372346,0.05386777004363758
2020-03-12,62366,505,30108980,59621.74257426,0.43025222,1980598242.0256948,4603342252.016515,6364953.807180722,0.0005663956995870657,0.017376040770766495,8.782e-05,0.002694165760088268,16.18419072,496.5029889838564,159.78380281722116,6312.5,3.5689699999999998,193656.58574991106,6312.5,193656.58574991106,24.42691913,59.13003987642096,0.006185991577170226,30.6782710098869,-44.35890388841538,-60.15215657149932,64560295.506464295,28574,64504,2642997.88105833,81082605.27366424,215.0016417,6595.878631643199,0.5514964,16.91895602017699,13868465.89594454,425460555.24716043,0.055924697855633435,0.09797131655844996,0.07988305680759733
2020-03-13,66743,446,20937807,46945.75560538,0.53388282,2450358246.2776656,4589693051.032722,6364953.807180703,0.0005349081496759218,0.020300455724952926,0.0001,0.0037951292642021102,15.43156521,585.6478472091418,141.11599219105028,5575.0,3.151775,211578.45647926765,5575.0,211578.45647926765,16.73525665,69.97862515604585,0.0067436686341375285,37.9512926420211,-31.658959691798945,-53.431346237702996,64565870.506464295,28849,66882,3858074.71295274,146418922.46605098,171.51823844,6509.338860480395,0.50531679,19.17742537421672,11471482.82322053,435357601.6619607,0.05822376949799898,0.10653304025978846,0.08478788669483256
2020-03-14,51700,443,13247553,29904.18284424,0.4823448,2209986397.102582,4581756412.470758,6364953.807180701,0.0004477223298105549,0.015323504459765632,6.68e-05,0.0022862609920426915,9.40485526,321.8855346818192,140.16678148124498,5537.5,3.13024,189523.50663826946,5537.5,189523.50663826946,77.67531666,62.75901644735664,0.006651956549555829,34.2254639527349,-41.06553569439141,-57.385365993247405,64571408.006464295,21006,49495,831298.93483991,28451591.728310257,59.10665003,2022.952519968682,0.19605968,6.71023351042474,2925483.64317619,100126034.97384225,0.05863054872207767,0.10744858667253676,0.08259223356192573
2020-03-15,47805,438,14595723,33323.56849315,0.51251814,2346689952.7740526,4578745124.482421,6364953.807180699,0.000551367335519382,0.02003639888319807,6.68e-05,0.002427476854675919,10.42525358,378.848230083492,138.5847636315695,5475.0,3.0944700000000003,198958.61945135714,5475.0,198958.61945135714,109.06990272,66.53070480880507,0.006781510386806805,36.339473872394,-40.34372450864744,-56.42926164900243,64576883.006464295,18908,44079,592068.76869829,21515467.550772004,43.43672713,1578.4678106429428,0.2,7.2678947744788,1914647.49505083,69577282.62124427,0.058782046188664325,0.1079948008782925,0.08306874108286873
2020-03-16,54115,536,11585941,21615.56156716,0.46283281,2113717830.5660686,4566914389.590427,5208649.543102629,0.0004793127053960208,0.015687141602394893,6.720000000000001e-05,0.002199348992449405,11.01460597,360.4905140230165,138.78292803191906,6700.0,3.78651,219280.33109242585,6700.0,219280.33109242585,44.58985384,59.46326020382675,0.0065288014555098155,32.728407625735194,-45.69166189303776,-57.24108730260422,64583583.006464295,22980,55106,1448391.89726867,47403560.41562102,93.36317681,3055.6281078712686,0.27673872,9.057217633984198,5144871.22115827,168383442.50798184,0.05913790192458949,0.1083979190818146,0.0840039305056643
2020-03-17,60023,559,11535140,20635.31305903,0.49115556,2241850607.1527686,4564441065.476864,5152078.884390399,0.00043273079870044436,0.015019495821037891,6.68e-05,0.0023185368914308817,9.58974723,332.84704689000165,143.166177847358,6987.5,3.9485699999999997,242526.5947436121,6987.5,242526.5947436121,79.04185226,62.93856697828858,0.0064076440512862345,34.708636099264695,-41.18656577632435,-53.84518470124721,64590570.506464295,22161,60506,817169.24213655,28362829.85682944,41.49887452,1440.3693342437277,0.1,3.47086360992647,2510930.9017196,87150986.93818417,0.0593242542059043,0.10954852868823764,0.08389380606284437
2020-03-18,53168,521,11118630,21340.94049904,0.49001456,2234861041.921035,4560805418.641307,5152078.884390402,0.00044164757924571317,0.015279652318297487,4.367e-05,0.0015108481243793165,10.12918723,350.43882592013796,133.43395108850368,6512.5,3.67993,225312.53515045327,6512.5,225312.53515045327,44.20401745,62.05656642185868,0.006415764936825718,34.596934380107996,-41.53779200937888,-52.72377180674991,64597083.006464295,22935,51957,1461339.64138883,50557871.68017991,121.90780508,4217.636332775756,0.20137254,6.966872552335673,6333963.82843151,219135730.9382225,0.059303043541113085,0.10962516697781144,0.08383913512544998
2020-03-19,57441,544,12154225,22342.32536765,0.55632184,2533086924.919276,4553276044.773296,5087831.993550272,0.0004964978212938981,0.019467438810831805,4.1200000000000005e-05,0.001615432021264597,11.97999593,469.7298310665425,137.58712012492418,6800.0,3.84199,266624.702538817,6800.0,266624.702538817,49.81646277,69.5308736158888,0.006320494678634615,39.209515079237796,-34.77736602978461,-49.402270515300465,64603883.006464295,24129,55276,1296838.02120054,50848389.94759148,72.95512904,2860.5352322016192,0.25,9.802378769809449,4032667.71276887,158118945.4933664,0.06006138362132394,0.11205534042036287,0.08553316684703079
2020-03-20,58561,553,12387483,22400.51175407,0.53693963,2441036262.3436956,4546202472.856902,4858378.811978336,0.0004164952466716085,0.01573545089871955,4.825e-05,0.001822915175936806,10.73016704,405.3924215036874,133.55576035059647,6912.5,3.905135,261158.57313291548,6912.5,261158.57313291548,56.85980594,66.40301733600388,0.006119162737255986,37.780625408016704,-35.4400750272532,-47.00516146234713,64610795.506464295,25763,59945,1136317.55216982,42930787.78308245,45.05037799,1702.0314553297505,0.22371835,8.452219178249571,2700544.90847961,102028275.58479488,0.060111595632297773,0.11150803137955898,0.08562505453231281
2020-03-21,43347,606,9173647,15138.03135314,0.54503463,2477478073.2978754,4545542473.417734,4858378.811978336,0.0004090884320271348,0.01568451219743533,4.4e-05,0.0016869666376715811,7.96536086,305.3931369962503,146.35586034803163,7575.0,4.2788949999999994,290426.64273550524,7575.0,290426.64273550524,88.65458115,67.07342028916446,0.006208095836543327,38.34015085617229,-35.24857887215206,-45.099928621597776,64618370.506464295,19471,42585,728877.96282155,27945291.050317775,86.91917480000001,3332.4942741260093,0.16214756,6.216761911360249,3701453.05884858,141914268.66329494,0.059823757926552375,0.11170030062199304,0.08565470100621732
2020-03-22,45850,602,9720725,16147.38372093,0.5040864,2290073283.478746,4543017438.184806,4858378.811978336,0.0004712990953839581,0.016700882183652586,5e-05,0.001771792302088625,8.61723266,305.3589298458937,145.3898150652063,7525.0,4.2500599999999995,266654.7414643381,7525.0,266654.7414643381,76.37494047,61.77429700275811,0.006077604910700706,35.4358460417725,-41.425935111357866,-51.818655362430576,64625895.506464295,18284,43324,846166.23078903,29984616.279987007,75.45601907,2673.84787468957,0.16112846,5.709723301507898,3269056.5699775,115841785.31556758,0.05883770649343395,0.11135068517227867,0.08612756376519001
2020-03-23,50137,576,10232444,17764.65972222,0.55548208,2524792414.3730016,4545227470.827803,4919098.122431665,0.000412628063492078,0.0161186803215703,4.16e-05,0.001625039983229832,8.4485596,330.0299795841403,140.84910374439337,7200.0,4.0661,281256.920174394,7200.0,281256.920174394,64.7267409,67.61776373157099,0.006022355851902606,39.063461135332496,-34.31390498442289,-47.90196845799342,64633095.506464295,20475,49098,998553.21933464,39006944.87503985,72.8711417,2846.599011685257,0.12837794,5.014886669824048,3577827.31504019,139762318.27000347,0.05929307657868187,0.113304229411905,0.08681096462063619
2020-03-24,66848,555,11813504,21285.59279279,0.57979866,2634722009.800746,4544201604.026529,4937865.909299083,0.0004390963079032083,0.017897526548897855,4.1200000000000005e-05,0.0016793083443032144,9.28952149,378.64007166847153,136.23176838914858,6937.5,3.9175449999999996,282771.884432125,6937.5,282771.884432125,109.02933105,70.28902994462703,0.006016171900231744,40.759911269495504,-30.59814812870601,-48.954430401687105,64640033.006464295,21156,66000,592868.28949407,24165258.87427586,46.29627614,1887.0321075744612,0.02764464,1.1267930734771459,3055554.22520234,124544119.0983795,0.05932796929688059,0.11283874497621127,0.0870255621997346
2020-03-25,49894,579,10304413,17796.91364421,0.55801108,2532968606.094688,4539280114.180223,4937865.909299077,0.0004171558136207723,0.01634473615781885,5e-05,0.0019590684852204302,8.7469231,342.7164277571317,142.12287188705753,7237.5,4.086175,283575.16323565727,7237.5,283575.16323565727,89.84875014,67.30304027049601,0.005856734108798238,39.1813697044086,-32.694737408876684,-48.057514638877,64647270.506464295,20968,49387,719512.18469515,28191472.915367395,67.09809864,2628.995409276715,0.13286594,5.20586951626377,3313773.79759,129838196.28015585,0.05938623765994223,0.1126998268338118,0.08712774112200904
2020-03-26,48021,586,10258086,17505.2662116,0.57329305,2601793355.689908,4538330497.990748,4927133.683214855,0.00042206290058311916,0.01698441451560202,3.64e-05,0.0014647880387349081,8.75822725,352.4435856132453,143.52847832179057,7325.0,4.135085,294768.4720805825,7325.0,294768.4720805825,150.9286848,69.0342429926532,0.005957756450316698,40.2414296355744,-34.39697691456857,-43.57388595056755,64654595.506464295,20751,47198,428378.44635083,17238561.106223613,27.17064907,1093.3857627032899,0.15,6.036214445336161,1282400.29458687,51605621.219257414,0.0594220219463293,0.11284546456787628,0.08697167672565924
2020-03-27,50568,581,10985121,18907.26506024,0.55486697,2517121728.5746837,4536441846.713339,4894191.711483952,0.00036167676037600897,0.01407915671355963,1.875e-05,0.0007298898278805581,8.42670684,328.03027226920113,141.3524135558371,7262.5,4.09968,282710.65999906947,7262.5,282710.65999906947,129.85866898,66.7783801661862,0.005997332375764056,38.9274574869631,-35.36729819234268,-36.184446729681255,64661858.006464295,23299,51804,497940.24930326,19383547.88580046,30.67413158,1194.065953029962,0.11807685,4.596431558569519,1589042.71232117,61857392.62885091,0.05944416636189982,0.10988443454072998,0.08678460316627644
2020-03-28,45693,589,10186395,17294.38879457,0.55458619,2515257220.0320187,4535376603.137526,4894191.7114839535,0.0004162275338099557,0.016188834524253515,1.875e-05,0.0007292661409284525,9.14077287,355.5229949871144,143.29874627261285,7362.5,4.155525,286358.504671239,7362.5,286358.504671239,120.23308207,66.57876571253345,0.006241225656050727,38.894194182850796,-36.437471049292576,-36.8581504121323,64669220.506464295,21961,47959,537865.44764264,20919843.16485881,32.7650147,1274.3688441457607,0.12758357,4.962260146121338,1571377.3401614,61117455.402769096,0.0593799808402697,0.10981913363524297,0.0866730872475775
2020-03-29,45949,606,10540075,17392.8630363,0.53184954,2411208421.7173815,4533628835.156297,4894191.7114839535,0.0004951428834446237,0.01845936678164238,1.6800000000000002e-05,0.0006263189319700186,10.08507025,375.9803826084885,147.43470329576124,7575.0,4.2748800000000005,282402.73271862447,7575.0,282402.73271862447,202.35278227,64.05352852264797,0.006313596604113416,37.2808888077392,-38.104597577976705,-38.22118474317176,64676795.506464295,20368,44526,319623.94972764,11915864.930086568,18.39468158,685.7700786377483,0.1,3.7280888807739196,819041.59224113,30534598.52925524,0.059456063907668666,0.10992709240407643,0.08678902299728651
2020-03-30,52420,564,10616515,18823.60815603,0.55802649,2529669261.9422765,4533242267.938305,4940966.247157556,0.0004115594721165905,0.016095353297609423,1.875e-05,0.0007332788935172007,8.98146236,351.2488950137165,138.52785510868515,7050.0,3.978135,275712.86396246747,7050.0,275712.86396246747,127.53963244,67.16327783077645,0.0060756222750296615,39.108207654250705,-35.198692717841304,-33.20020671481628,64683845.506464295,21823,50337,507166.62946031,19834377.860240225,28.99589672,1133.9775500469668,0.10817659,4.23059254504874,1459566.45322732,57081027.93799222,0.059563763406404076,0.11050241615415923,0.08527313323072126
2020-03-31,67794,580,12379320,21343.65517241,0.56112133,2542341953.258565,4530823907.208348,4950561.023706004,0.00036617829854868083,0.014390704678669807,2.2100000000000002e-05,0.0008685238165645206,8.75495694,344.06735816230037,142.73435951768926,7250.0,4.090555,284922.9714974107,7250.0,284922.9714974107,121.92132877,67.28431506749885,0.006109667090275891,39.2997202065394,-34.91689389296189,-32.09930500528472,64691095.506464295,23909,69522,530597.03465271,20852315.004271,23.178290899999997,910.9003472357784,0.02579447,1.0137154538759745,1611401.13978646,63327613.93410657,0.05956484762027583,0.11055284501231744,0.08528869784859601
2020-04-01,52386,593,10769909,18161.73524452,0.56183301,2544752909.0172276,4529375907.1179495,4950561.023706003,0.00039181977418494327,0.015411244260346534,1.875e-05,0.0007374840396521306,8.79713757,346.0132561332868,145.9335779206719,7412.5,4.181805000000001,291552.023675809,7412.5,291552.023675809,152.39946586,68.0404705287312,0.005920793433078769,39.3324821147803,-49.399499566531496,-35.78723062683905,64698508.006464295,22452,50081,424532.38034297,16697912.256984975,22.23571506,874.585864906801,0.11257219,4.42774364979665,1113586.84590006,43800134.69961872,0.059565151962359814,0.1098084820844202,0.08505767178329762
2020-04-02,56873,579,11969468,20672.65630397,0.5698166,2580665988.3956027,4528941367.440226,4976197.301632147,0.0003908272112183272,0.015587402377272344,1.875e-05,0.0007478082031770037,9.15551825,365.15048808996085,143.22613545513985,7237.5,4.082525,288653.96642632346,7237.5,288653.96642632346,88.92783232,68.93988666169611,0.005871429073184405,39.8831041694402,-52.694086030072384,-34.83598133927443,64705745.506464295,23426,52120,727620.85637144,29019778.41051943,32.67433103,1303.1537481362623,0.15,5.9824656254160296,1702986.13333598,67920373.35495108,0.05957544326529748,0.109905737200224,0.08511132666020563
2020-04-03,47998,562,10362329,18438.30782918,0.58012704,2624132332.387072,4523375294.732492,5023322.812525738,0.0003775869732990544,0.015311323826310997,1.875e-05,0.0007603210440100481,8.5130759,345.2091069879882,140.33743107339606,7025.0,3.96244,284866.9511557647,7025.0,284866.9511557647,90.00625989,69.73584059190688,0.006005782128746824,40.5504556805359,-52.28626878792467,-32.73839306611342,64712770.506464295,22546,49945,718980.77517762,29154998.05899743,50.61956933,2052.64660268398,0.12096286,4.905099093420869,2528194.39001439,102519434.56405799,0.05952036427513421,0.11004978158097564,0.08517703108120538
2020-04-04,48055,621,13547295,21815.28985507,0.58344336,2639087917.0697923,4523297537.414714,5023322.812525739,0.0003363864140947092,0.013716718322068111,4.16e-05,0.001696309536559872,7.9999417,326.2109951354085,155.07036422878815,7762.5,4.37781,316528.912921779,7762.5,316528.912921779,181.22871323,70.11710225339843,0.0059441306027318615,40.776671551919996,-53.97517156593,-34.11532532462055,64720533.006464295,23782,47675,357120.74456681,14562195.30557793,23.17485123,944.9932968703193,0.1,4.0776671551920005,1104861.03238878,45052555.428232536,0.05935915159447034,0.10985862657612774,0.08517101605915402
2020-04-05,48858,607,11298834,18614.22405272,0.57806725,2614636703.333716,4523066659.14468,5023322.812525739,0.0003327424048630185,0.01344084298606337,6.68e-05,0.002698328491791283,7.99180708,322.82216683927095,151.5744139885256,7587.5,4.27853,306490.53041117307,7587.5,306490.53041117307,222.36063136,69.69115860399558,0.005948351432376274,40.3941390986719,-56.35212837856664,-36.075202826847296,64728120.506464295,24018,47768,291095.23620202,11758541.462105151,22.42982585,906.0335053438869,0.08097599,3.2709554037126654,1071427.92110621,43279408.4793651,0.05935688089764851,0.10966807073433074,0.0845509081159506
2020-04-06,56526,564,12130326,21507.67021277,0.64052188,2898886419.768554,4525819497.901294,5198036.525462328,0.00038385756662387866,0.017189411540983704,1.875e-05,0.0008396381742013443,9.56419513,428.2913779551248,145.7352296351231,7050.0,3.975215,315703.9534997055,7050.0,315703.9534997055,105.7564674,77.34191337050662,0.006135877849394488,44.7807026240717,-51.22626381592666,-26.04041910471773,64735170.506464295,24916,56562,612115.47715534,27410961.154085036,38.25965569,1713.2942639532625,0.14231045,6.372761941747825,2164042.6448572,96907350.14515986,0.05978570636018616,0.11160732503152287,0.08576929429255521
2020-04-07,74876,607,13538840,22304.51400329,0.63968176,2893215431.9431095,4522898155.993426,5205128.225987432,0.00034687545384163166,0.015501122394518231,1.875e-05,0.0008378974115300569,9.40864981,420.4524438288939,157.06023483537297,7587.5,4.277435,339069.1525324964,7587.5,339069.1525324964,113.00376753,77.53009439850933,0.006217360923917748,44.6878619482697,-49.96487970212874,-13.891367592381792,64742758.006464295,27124,76416,572925.65919613,25602822.764778078,20.87495342,932.8570366095205,0.03798634,1.6975283178400353,1595180.44038434,71285203.30247544,0.059741601451996036,0.1082389151393255,0.08573552143284112
2020-04-08,55303,616,11520379,18701.91396104,0.66784025,3021695914.279328,4524578887.697449,5205128.2259874325,0.00036233373950937437,0.016908951905355213,2.152e-05,0.0010042692836056734,8.980079400000001,419.0714640223079,159.38896978350868,7700.0,4.34058,359334.26969162107,7700.0,359334.26969162107,134.62472398,80.86479375207166,0.006330107893993495,46.6667882716391,-46.09603685499909,-6.652032110116362,64750458.006464295,24784,56004,480970.03352262,22445326.719403267,21.67528918,1011.51613088961,0.1592,7.429352692844944,1213902.89528121,56648949.396417916,0.05978793715640888,0.10840873518115396,0.08581606997021476
2020-04-09,54418,579,11334405,19575.82901554,0.66480062,3006484614.8128686,4522385422.724977,5310649.203180786,0.0003377089512273073,0.01567870441047639,2.386e-05,0.0011077405140563455,8.47514384,393.4727658852921,152.8524123993284,7237.5,4.07924,336013.07504119026,7237.5,336013.07504119026,98.01435379,80.25153306144067,0.006360185407947753,46.4266770350522,-47.49492833998824,-7.584660687171611,64757695.506464295,25096,54867,660696.04094142,30673921.711124938,42.57542816,1976.635652813386,0.17064974,7.92270036509563,2335986.01674687,108452068.35790494,0.05978827647986154,0.10840131250925518,0.08580477129604337
2020-04-10,58367,576,13643926,23687.37152778,0.60411661,2729485502.598077,4518143454.229112,5391398.487557371,0.00033565484788883993,0.014146012805932225,6.68e-05,0.0028152540068457957,10.23881548,431.5099746321071,154.37253455841847,7200.0,4.057705,303440.55163607374,7200.0,303440.55163607374,77.07077336,72.48339982221046,0.0061436749984345364,42.14452106056579,-46.91068690907203,-13.170188899033155,64764895.50505366,30504,60859,840330.16254883,35415312.23336785,55.754238,2349.735657606798,0.15207348,6.409063980613532,3393147.17053934,143002562.3903945,0.06020329198892595,0.10962259125845954,0.08648591175536756
2020-04-11,50942,606,11857488,19566.81188119,0.60921328,2752192883.4850087,4517617982.938973,5391398.487557373,0.0003990480895509296,0.016955618701384394,2.56e-05,0.0010877481940683286,9.054800199999999,384.73994395310723,162.41277073333617,7575.0,4.268675,321862.99101826525,7575.0,321862.99101826525,178.87994248,73.05800131934461,0.006173040668896558,42.4901638307941,-46.276523698170784,38.50247237564498,64772470.50505366,22691,49122,362100.24224496,15385698.616158579,24.33803259,1034.1269920683062,0.18529008,7.873005855420947,1195532.83694763,50798386.10699885,0.060205925094700186,0.06828469870155124,0.08630277565335134
2020-04-12,46575,607,9868631,16258.04118616,0.60813094,2747094023.0627146,4517273865.120185,5405853.7038494665,0.0003337109339207023,0.014151504957478125,2.56e-05,0.0010856058045659546,7.19647629,305.1772044080181,163.11695223439017,7587.5,4.275245,321759.142271257,7587.5,321759.142271257,154.49891428,72.99960021957824,0.006076587559744271,42.4064767408576,-45.709937165554926,11.739215685906704,64780058.00505366,21565,47164,419291.34781074,17780668.788578976,55.22925788,2342.078239703046,0.15,6.36097151112864,2604832.71865847,110461778.09761527,0.06013585391908236,0.05665646640139594,0.08586405214148479
2020-04-13,53435,546,11094039,20318.75274725,0.59357229,2680490937.9368615,4515862692.261328,5478272.9062635135,0.0003863826287984697,0.01598618558311768,1.98e-05,0.000819204723385286,8.84970773,366.147594595721,148.69022710817947,6825.0,3.845275,282377.3857123524,6825.0,282377.3857123524,98.23844692,72.23151387374956,0.006028049917777821,41.3739759285498,-50.18792396470606,20.88653052501184,64786883.00505366,22904,52694,659486.02645444,27285558.983740952,39.82080641,1647.5450858627812,0.16,6.619836148567967,2098317.57280319,86815740.74761222,0.06010121942527365,0.053249511902679736,0.08588121287056177
2020-04-14,75147,539,13215751,24519.01855288,0.59175413,2671664316.9108863,4514821608.030512,5478272.906263516,0.0003785221847614255,0.015607774442969647,2.549e-05,0.0010510405639818647,9.89116321,407.8467539692064,146.78394214525412,6737.5,3.79527,277810.3491497769,6737.5,277810.3491497769,149.05410041,73.59082322541931,0.005997122549372947,41.2334469981116,-47.49639560878282,13.467374742140674,64793620.50505366,26131,73089,434698.67872179,17924124.929224066,14.90570409,614.6135595645503,0.03187855,1.3144625018016505,1089443.00647957,44921490.465138696,0.060006597292475886,0.052297697258622086,0.08564888333883099
